Model_Class,Target_Loss,Status,Recommended_Backend,Supported_Search_Algs,Min_H_Constraint,Required_Direct_Args,Recommended_Config,Loss_Init_Snippet,Notes
AutoSOFTS,HuberIQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberIQLoss(),Requires n_series (int); Requires valid_loss
AutoSOFTS,HuberLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberLoss(),Requires n_series (int); Requires valid_loss
AutoSOFTS,HuberMQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberMQLoss(),Requires n_series (int); Requires valid_loss
AutoSOFTS,HuberQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberQLoss(q=0.5),Requires n_series (int); Requires valid_loss
AutoSOFTS,IQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},IQLoss(),Requires n_series (int); Requires valid_loss
AutoSOFTS,MAE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MAE(),Requires n_series (int); Requires valid_loss
AutoSOFTS,MAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MAPE(),Requires n_series (int); Requires valid_loss
AutoSOFTS,MASE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MASE(),Requires n_series (int); Requires valid_loss
AutoSOFTS,MQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MQLoss(),Requires n_series (int); Requires valid_loss
AutoSOFTS,MSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MSE(),Requires n_series (int); Requires valid_loss
AutoSOFTS,NBMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},NBMM(),Requires n_series (int); Requires valid_loss
AutoSOFTS,PMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},PMM(),Requires n_series (int); Requires valid_loss
AutoSOFTS,QuantileLayer,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},QuantileLayer(num_output=1),Requires n_series (int); Requires valid_loss
AutoSOFTS,QuantileLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},QuantileLoss(q=0.5),Requires n_series (int); Requires valid_loss
AutoSOFTS,RMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},RMSE(),Requires n_series (int); Requires valid_loss
AutoSOFTS,SMAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},SMAPE(),Requires n_series (int); Requires valid_loss
AutoSOFTS,TukeyLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},TukeyLoss(),Requires n_series (int); Requires valid_loss
AutoSOFTS,relMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},relMSE(),Requires n_series (int); Requires valid_loss
AutoSOFTS,sCRPS,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},sCRPS(),Requires n_series (int); Requires valid_loss
AutoStemGNN,Accuracy,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},Accuracy(),Requires n_series (int); Requires valid_loss
AutoStemGNN,DistributionLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},DistributionLoss(distribution='Normal'),Requires n_series (int); Requires valid_loss
AutoStemGNN,GMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},GMM(),Requires n_series (int); Requires valid_loss
AutoStemGNN,HuberIQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberIQLoss(),Requires n_series (int); Requires valid_loss
AutoStemGNN,HuberLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberLoss(),Requires n_series (int); Requires valid_loss
AutoStemGNN,HuberMQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberMQLoss(),Requires n_series (int); Requires valid_loss
AutoStemGNN,HuberQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberQLoss(q=0.5),Requires n_series (int); Requires valid_loss
AutoStemGNN,IQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},IQLoss(),Requires n_series (int); Requires valid_loss
AutoStemGNN,MAE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MAE(),Requires n_series (int); Requires valid_loss
AutoStemGNN,MAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MAPE(),Requires n_series (int); Requires valid_loss
AutoStemGNN,MASE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MASE(),Requires n_series (int); Requires valid_loss
AutoStemGNN,MQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MQLoss(),Requires n_series (int); Requires valid_loss
AutoStemGNN,MSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MSE(),Requires n_series (int); Requires valid_loss
AutoStemGNN,NBMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},NBMM(),Requires n_series (int); Requires valid_loss
AutoStemGNN,PMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},PMM(),Requires n_series (int); Requires valid_loss
AutoStemGNN,QuantileLayer,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},QuantileLayer(num_output=1),Requires n_series (int); Requires valid_loss
AutoStemGNN,QuantileLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},QuantileLoss(q=0.5),Requires n_series (int); Requires valid_loss
AutoStemGNN,RMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},RMSE(),Requires n_series (int); Requires valid_loss
AutoStemGNN,SMAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},SMAPE(),Requires n_series (int); Requires valid_loss
AutoStemGNN,TukeyLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},TukeyLoss(),Requires n_series (int); Requires valid_loss
AutoStemGNN,relMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},relMSE(),Requires n_series (int); Requires valid_loss
AutoStemGNN,sCRPS,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},sCRPS(),Requires n_series (int); Requires valid_loss
AutoTCN,Accuracy,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},Accuracy(),Requires valid_loss
AutoTCN,DistributionLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},DistributionLoss(distribution='Normal'),Requires valid_loss
AutoTCN,GMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},GMM(),Requires valid_loss
AutoTCN,HuberIQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberIQLoss(),Requires valid_loss
AutoTCN,HuberLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberLoss(),Requires valid_loss
AutoTCN,HuberMQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberMQLoss(),Requires valid_loss
AutoTCN,HuberQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberQLoss(q=0.5),Requires valid_loss
AutoTCN,IQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},IQLoss(),Requires valid_loss
AutoTCN,MAE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MAE(),Requires valid_loss
AutoTCN,MAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MAPE(),Requires valid_loss
AutoTCN,MASE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MASE(),Requires valid_loss
AutoTCN,MQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MQLoss(),Requires valid_loss
AutoTCN,MSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MSE(),Requires valid_loss
AutoTCN,NBMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},NBMM(),Requires valid_loss
AutoTCN,PMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},PMM(),Requires valid_loss
AutoTCN,QuantileLayer,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},QuantileLayer(num_output=1),Requires valid_loss
AutoTCN,QuantileLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},QuantileLoss(q=0.5),Requires valid_loss
AutoTCN,RMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},RMSE(),Requires valid_loss
AutoTCN,SMAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},SMAPE(),Requires valid_loss
AutoTCN,TukeyLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},TukeyLoss(),Requires valid_loss
AutoTCN,relMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},relMSE(),Requires valid_loss
AutoTCN,sCRPS,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},sCRPS(),Requires valid_loss
AutoTFT,Accuracy,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},Accuracy(),Requires valid_loss
AutoTFT,DistributionLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},DistributionLoss(distribution='Normal'),Requires valid_loss
AutoTFT,GMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},GMM(),Requires valid_loss
AutoTFT,HuberIQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberIQLoss(),Requires valid_loss
AutoTFT,HuberLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberLoss(),Requires valid_loss
AutoTFT,HuberMQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberMQLoss(),Requires valid_loss
AutoTFT,HuberQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberQLoss(q=0.5),Requires valid_loss
AutoTFT,IQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},IQLoss(),Requires valid_loss
AutoTFT,MAE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MAE(),Requires valid_loss
AutoTFT,MAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MAPE(),Requires valid_loss
AutoTFT,MASE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MASE(),Requires valid_loss
AutoTFT,MQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MQLoss(),Requires valid_loss
AutoTFT,MSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MSE(),Requires valid_loss
AutoTFT,NBMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},NBMM(),Requires valid_loss
AutoTFT,PMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},PMM(),Requires valid_loss
AutoTFT,QuantileLayer,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},QuantileLayer(num_output=1),Requires valid_loss
AutoTFT,QuantileLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},QuantileLoss(q=0.5),Requires valid_loss
AutoTFT,RMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},RMSE(),Requires valid_loss
AutoTFT,SMAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},SMAPE(),Requires valid_loss
AutoTFT,TukeyLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},TukeyLoss(),Requires valid_loss
AutoTFT,relMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},relMSE(),Requires valid_loss
AutoTFT,sCRPS,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},sCRPS(),Requires valid_loss
AutoTSMixer,Accuracy,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},Accuracy(),Requires n_series (int); Requires valid_loss
AutoTSMixer,DistributionLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},DistributionLoss(distribution='Normal'),Requires n_series (int); Requires valid_loss
AutoTSMixer,GMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},GMM(),Requires n_series (int); Requires valid_loss
AutoTSMixer,HuberIQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberIQLoss(),Requires n_series (int); Requires valid_loss
AutoTSMixer,HuberLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberLoss(),Requires n_series (int); Requires valid_loss
AutoTSMixer,HuberMQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberMQLoss(),Requires n_series (int); Requires valid_loss
AutoTSMixer,HuberQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberQLoss(q=0.5),Requires n_series (int); Requires valid_loss
AutoTSMixer,IQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},IQLoss(),Requires n_series (int); Requires valid_loss
AutoTSMixer,MAE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MAE(),Requires n_series (int); Requires valid_loss
AutoTSMixer,MAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MAPE(),Requires n_series (int); Requires valid_loss
AutoTSMixer,MASE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MASE(),Requires n_series (int); Requires valid_loss
AutoTSMixer,MQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MQLoss(),Requires n_series (int); Requires valid_loss
AutoTSMixer,MSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MSE(),Requires n_series (int); Requires valid_loss
AutoTSMixer,NBMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},NBMM(),Requires n_series (int); Requires valid_loss
AutoTSMixer,PMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},PMM(),Requires n_series (int); Requires valid_loss
AutoTSMixer,QuantileLayer,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},QuantileLayer(num_output=1),Requires n_series (int); Requires valid_loss
AutoTSMixer,QuantileLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},QuantileLoss(q=0.5),Requires n_series (int); Requires valid_loss
AutoTSMixer,RMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},RMSE(),Requires n_series (int); Requires valid_loss
AutoTSMixer,SMAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},SMAPE(),Requires n_series (int); Requires valid_loss
AutoTSMixer,TukeyLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},TukeyLoss(),Requires n_series (int); Requires valid_loss
AutoTSMixer,relMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},relMSE(),Requires n_series (int); Requires valid_loss
AutoTSMixer,sCRPS,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},sCRPS(),Requires n_series (int); Requires valid_loss
AutoTSMixerx,Accuracy,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},Accuracy(),Requires n_series (int); Requires valid_loss
AutoTSMixerx,DistributionLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},DistributionLoss(distribution='Normal'),Requires n_series (int); Requires valid_loss
AutoTSMixerx,GMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},GMM(),Requires n_series (int); Requires valid_loss
AutoTSMixerx,HuberIQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberIQLoss(),Requires n_series (int); Requires valid_loss
AutoTSMixerx,HuberLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberLoss(),Requires n_series (int); Requires valid_loss
AutoTSMixerx,HuberMQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberMQLoss(),Requires n_series (int); Requires valid_loss
AutoTSMixerx,HuberQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},HuberQLoss(q=0.5),Requires n_series (int); Requires valid_loss
AutoTSMixerx,IQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},IQLoss(),Requires n_series (int); Requires valid_loss
AutoTSMixerx,MAE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MAE(),Requires n_series (int); Requires valid_loss
AutoTSMixerx,MAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MAPE(),Requires n_series (int); Requires valid_loss
AutoTSMixerx,MASE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MASE(),Requires n_series (int); Requires valid_loss
AutoTSMixerx,MQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MQLoss(),Requires n_series (int); Requires valid_loss
AutoTSMixerx,MSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},MSE(),Requires n_series (int); Requires valid_loss
AutoTSMixerx,NBMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},NBMM(),Requires n_series (int); Requires valid_loss
AutoTSMixerx,PMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},PMM(),Requires n_series (int); Requires valid_loss
AutoTSMixerx,QuantileLayer,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},QuantileLayer(num_output=1),Requires n_series (int); Requires valid_loss
AutoTSMixerx,QuantileLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},QuantileLoss(q=0.5),Requires n_series (int); Requires valid_loss
AutoTSMixerx,RMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},RMSE(),Requires n_series (int); Requires valid_loss
AutoTSMixerx,SMAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},SMAPE(),Requires n_series (int); Requires valid_loss
AutoTSMixerx,TukeyLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},TukeyLoss(),Requires n_series (int); Requires valid_loss
AutoTSMixerx,relMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},relMSE(),Requires n_series (int); Requires valid_loss
AutoTSMixerx,sCRPS,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,"{'n_series': 2, 'valid_loss': 'MAE()'}",{},sCRPS(),Requires n_series (int); Requires valid_loss
AutoTiDE,Accuracy,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},Accuracy(),Requires valid_loss
AutoTiDE,DistributionLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},DistributionLoss(distribution='Normal'),Requires valid_loss
AutoTiDE,GMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},GMM(),Requires valid_loss
AutoTiDE,HuberIQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberIQLoss(),Requires valid_loss
AutoTiDE,HuberLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberLoss(),Requires valid_loss
AutoTiDE,HuberMQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberMQLoss(),Requires valid_loss
AutoTiDE,HuberQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},HuberQLoss(q=0.5),Requires valid_loss
AutoTiDE,IQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},IQLoss(),Requires valid_loss
AutoTiDE,MAE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MAE(),Requires valid_loss
AutoTiDE,MAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MAPE(),Requires valid_loss
AutoTiDE,MASE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MASE(),Requires valid_loss
AutoTiDE,MQLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MQLoss(),Requires valid_loss
AutoTiDE,MSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},MSE(),Requires valid_loss
AutoTiDE,NBMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},NBMM(),Requires valid_loss
AutoTiDE,PMM,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},PMM(),Requires valid_loss
AutoTiDE,QuantileLayer,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},QuantileLayer(num_output=1),Requires valid_loss
AutoTiDE,QuantileLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},QuantileLoss(q=0.5),Requires valid_loss
AutoTiDE,RMSE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},RMSE(),Requires valid_loss
AutoTiDE,SMAPE,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},SMAPE(),Requires valid_loss
AutoTiDE,TukeyLoss,Ready,ray,"['Basic', 'Optuna', 'HyperOpt']",1,{'valid_loss': 'MAE()'},{},TukeyLoss(),Requires valid_loss
